C,Paso,Key,Issue Type,Status,Priority,Summary,Description,Reporter,Assignee,Fecha del d¡a,Fecha de creaci¢n (Created),Fecha de inicio,D¡as Transcurridos al d¡a,Fecha prometida  vs NS,Fecha prometida   (Due Date),D¡as retraso vs Fecha prometida NS,D¡as retraso vs Fecha prometida (Due Date),D¡as en Diagn¢stico,Fecha de cierre (Resolved),Cumpli¢ NS,Cumpli¢ FP,D¡as efectivos,Labels,Nivel de servicio,Fecha reincidencia 1,Fecha reincidencia 2,Fecha reincidencia 3,Fecha reincidencia 4,Sow3,Fecha autorizaci¢n,D¡as en Autorizaci¢n
c,B4,BXMPRJ-1130,Bug,Closed,High,SALIDAS SPEI BURSATIL,"No genera correctamente las salidas para SPEI, no respetar la forma de liquidaci¢n por default y chequera asociada a esta forma de liquidaci¢n. 

Las especificaciones del documento ERAS adjunto en el JIRA 934 no se cumplieron, se abre este ticket para separ la solicitud de Promoci¢n y se adjunta evidencia de prueba y copia del docuento ERAS. 

Si el cliente tiene cuenta clabe (18 posiciones) 
? Buscar la forma de liquidaci¢n Salida Burs til SPEI 001 
Si el cliente tiene cuenta de cheques (7 a 11 posiciones) 
? Buscar la forma de liquidaci¢n que la Casa de Bolsa tenga registrada con el mismo Banco (Banca Electr¢nica) 002,003,004,005,006,007 
Si el cliente no tiene cuenta clabe y no tiene una cuenta de cheques con los bancos registrados en Casa de Bolsa (Banca Electr¢nica) 
Buscar la forma de liquidaci¢n de expedici¢n de cheques de Banco Ve por M s 008 

",Isela Mart¡nez,Isela Mart¡nez,16/02/2015,16/01/2015,02/02/2015, 15 ,03/02/2015,05/02/2015,3,1,31,06/02/2015,No Cumpli¢,No Cumpli¢,20,"CICLO4, Detiene, PruebasD3",1,,,,,,,
c,B5,BXMPRJ-1126,Bug,Failed Test,Medium,Diferencias en horarios en ¢rdenes de Capitales,"Se revis¢ el reporte CORDR101 y osberva que las ¢rdenes de capitales registradas en Fiable no coinciden con los de TAS ¨A que se debe la diferencia? 
",Cesar Guzm n,Cesar Guzm n,16/02/2015,16/01/2015,03/02/2015, 13 ,04/02/2015,,5,Sin Fecha,31,09/02/2015,No Cumpli¢,Sin Fecha,24,"CICLO4, PruebasD2",1,03/02/2015,,,,,,
,B5,BXMPRJ-1126,Bug,Failed Test,Medium,Diferencias en horarios en ¢rdenes de Capitales,"Se revis¢ el reporte CORDR101 y osberva que las ¢rdenes de capitales registradas en Fiable no coinciden con los de TAS ¨A que se debe la diferencia? 
",Cesar Guzm n,Sergio Rangel,16/02/2015,16/01/2015,03/02/2015, 14 ,04/02/2015,,0,Sin Fecha,31,03/02/2015,Cumpli¢,Sin Fecha,18,"CICLO4, PruebasD2",1,03/02/2015,,,,,,
,B5,BXMPRJ-1126,Bug,Failed Test,Medium,Diferencias en horarios en ¢rdenes de Capitales,"Se revis¢ el reporte CORDR101 y osberva que las ¢rdenes de capitales registradas en Fiable no coinciden con los de TAS ¨A que se debe la diferencia? 
",Cesar Guzm n,Cesar Guzm n,16/02/2015,16/01/2015,02/02/2015, 15 ,03/02/2015,04/02/2015,0,-1,31,03/02/2015,Cumpli¢,Cumpli¢,17,"CICLO4, PruebasD2",1,03/02/2015,,,,,,
1,B3,BXMPRJ-1123,Bug,In Progress,Medium,Dep¢sitos F¡sicos realizado en TAS no reflejados en FIABLE,"Se observan 8 dep¢sitos f¡sicos realizados en TAS, que no se reflejaron en Fiable. 

Favor de vaidar y explicar la raz¢n de las diferencias",Cesar Guzm n,Edgar Richter,16/02/2015,15/01/2015,03/02/2015, 14 ,04/02/2015,13/02/2015,12,3,32,,No Cumpli¢,No Cumpli¢,32,"CICLO4, PruebasD2",1,,,,,,,
,B5,BXMPRJ-1122,Bug,Failed Test,Medium,Garant¡as duplicadas en el reporte CPECW100,"Se observan tres posiciones de garant¡as duplicadas en el reporte CPECW100 ya que est n como recibidas (RG), pero tambi‚n como de contado (CO) 

Se solicita revisar el reporte, se Anexa Evidencia 


",Cesar Guzm n,Arturo Saldivar,16/02/2015,15/01/2015,02/02/2015, 15 ,03/02/2015,04/02/2015,3,2,32,06/02/2015,No Cumpli¢,No Cumpli¢,22,"CICLO4, PruebasD2",1,03/02/2015,,,,,,
1,B5,BXMPRJ-1122,Bug,Failed Test,Medium,Garant¡as duplicadas en el reporte CPECW100,"Se observan tres posiciones de garant¡as duplicadas en el reporte CPECW100 ya que est n como recibidas (RG), pero tambi‚n como de contado (CO) 

Se solicita revisar el reporte, se Anexa Evidencia 


",Cesar Guzm n,Cesar Guzm n,16/02/2015,15/01/2015,06/02/2015, 10 ,07/02/2015,11/02/2015,9,5,32,,No Cumpli¢,No Cumpli¢,32,"CICLO4, PruebasD2",1,03/02/2015,,,,,,
1,Q1,BXMPRJ-1086,Bug,Failed Test,Medium,"Apertura de Mercado de Dinero, conexion host to host, como parte del ciclo 5 de cargas","En la apertura de mercado envia mensaje de error al intentar conectarse a Host to Host. 
",Francisco Morales L¢pez,Gerardo Tenopala,16/02/2015,10/01/2015,16/02/2015, 0 ,17/02/2015,09/02/2015,0,7,37,,No Cumpli¢,No Cumpli¢,37,ciclo_5,1,16/02/2015,,,,,,
,B3,BXMPRJ-1075,Bug,In Progress,Medium,Depositos Salvo Buen Cobro (SBC),"Los depositos recibidos por Banca Electr¢nica como SBC deben alojarse en el monitor de Lista de Movs. Salvo Buen Cobro y deben quedar pendientes hasta 72 horas, existen tickets anteriores c 
240,257,573,831,1018,1026,1057 
se adjunta evidencia.",Isela Mart¡nez,Gabriela Cedillo,16/02/2015,09/01/2015,03/02/2015, 14 ,04/02/2015,05/02/2015,-4,-5,38,31/01/2015,Cumpli¢,Cumpli¢,21,"CICLO4, PruebasD3",1,,,,,,,
c,B3,BXMPRJ-1075,Bug,Closed,Medium,Depositos Salvo Buen Cobro (SBC),"Los depositos recibidos por Banca Electr¢nica como SBC deben alojarse en el monitor de Lista de Movs. Salvo Buen Cobro y deben quedar pendientes hasta 72 horas, existen tickets anteriores c 
240,257,573,831,1018,1026,1057 
se adjunta evidencia.",Isela Mart¡nez,Isela Mart¡nez,16/02/2015,09/01/2015,03/02/2015, 14 ,04/02/2015,05/02/2015,2,1,38,06/02/2015,No Cumpli¢,No Cumpli¢,27,"CICLO4, PruebasD3",1,,,,,,,
1,B3,BXMPRJ-1020,Bug,In Progress,High,Error Interfaz ECC p¢liza diaria SAP (SI),"Se intent¢ correr el proceso de Interfaz ECC, para Soc.Inv.(documentos preliminares de carga), sin embargo no se pudo realizar por falta de Centros de Costos y Ordenes Internas, las cuales ya hab¡a configurado el proveedor de TAS, sin esta informaci¢n no se puede contabilizar. 
Se anexa evidencia. 
",Jocelyn Vazquez,Gerardo Gomez,16/02/2015,09/12/2014,13/02/2015, 3 ,14/02/2015,05/02/2015,-1,8,69,13/02/2015,Cumpli¢,No Cumpli¢,66,PruebasD3,1,,,,,,,
1,B5,BXMPRJ-894,Bug,Failed Test,Medium,Desarrollar la Convalidaci¢n de la Asignaci¢n de precios de t¡tulos M.N. Operaciones Vigentes,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna B a la I de la pesta¤a ""AP3_OpVig A_PrecioMXN0714""",Veronica Angeles,Gerardo Tenopala,16/02/2015,06/11/2014,16/02/2015,-0 ,17/02/2015,12/02/2015,-1,4,102,16/02/2015,Cumpli¢,No Cumpli¢,102,CICLO4,1,,,,,,,
1,Q5,BXMPRJ-889,Bug,Failed Test,Medium,Desarrollar la Convalidaci¢n de la Clasificaci¢n de T¡tulos Moneda Nacional Operaciones Vigentes,"Se requiere el desarrollo de la Convalidaci¢n de acuerdo a los requerimientos mensuales de Banco de M‚xico. 

El layout se conforma de la columna B a la I de la pesta¤a ""CL3 Cl_Cont_OpVig_MXN0714"" 
",Veronica Angeles,Gerardo Tenopala,16/02/2015,06/11/2014,16/02/2015,-0 ,17/02/2015,,-1,Sin Fecha,102,,No Cumpli¢,Sin Fecha,102,CICLO4,1,16/02/2015,,,,,,
c,B4,BXMPRJ-861,Bug,Closed,High,no se reconoce la liquidez para las operaciones de capitales,"el contrato 523894 tiene liquidez suficiente (16 millones) para realizar una compra por un monto de 470M, sin embargo no permitio capturar una orden de capitales, no reconocio la liquidez para este mercado. 
",Gaby Ledesma,Gaby Ledesma,16/02/2015,05/11/2014,02/02/2015, 15 ,03/02/2015,05/02/2015,2,0,103,05/02/2015,No Cumpli¢,Cumpli¢,92,"Detiene, PruebasD3",1,,,,,,,
c,B3,BXMPRJ-769,Bug,Closed,Medium,DIFERENCIA DE POSICIàN EN SOCIEDADES DE INVERSIàN,"Se observan dos diferencias en emisoras BX+CP B-F1 y BX+MP B-F1, Se adjunta detalle",Cesar Guzm n,Giordy Palacios,16/02/2015,17/10/2014,02/02/2015, 15 ,03/02/2015,,6,Sin Fecha,122,09/02/2015,No Cumpli¢,Sin Fecha,114,MIGRACION_4,1,,,,,,,
1,B4,BXMPRJ-744,Bug,In Progress,Medium,Algunas interfaces del cierre de caja no se generan,"Se prob¢ la soluci¢n del ticket BXMPRJ-412, la cual a traves de la funci¢n ""Interfaces del Cierre de Caja JINTW100"" se generan cada una de las interface teniendo como resultado lo siguiente: 

Interface DWH: manda mensaje de error 
Interface SIPREV: se genera correctamente 
Interface Investor Movimientos: se genera correctamente 
Interface Investor Vauaci¢n: se genera correctamente 
Interface Zeus Posicion: se genera correctamente 
Cobro de Cuota de Admon: no se genera ning£n archivo 
Generaci¢n Ingresos x Prom: no se gener ning£n archivo 

Se adjunta evidencia de la prueba, as¡ como los archivos generados.",Cintia Ochoa,Gerardo Gomez,16/02/2015,08/10/2014,06/02/2015, 11 ,07/02/2015,,9,Sin Fecha,131,,No Cumpli¢,Sin Fecha,131,,1,,,,,,,
,B4,BXMPRJ-744,Bug,Delivered,Medium,Algunas interfaces del cierre de caja no se generan,"Se prob¢ la soluci¢n del ticket BXMPRJ-412, la cual a traves de la funci¢n ""Interfaces del Cierre de Caja JINTW100"" se generan cada una de las interface teniendo como resultado lo siguiente: 

Interface DWH: manda mensaje de error 
Interface SIPREV: se genera correctamente 
Interface Investor Movimientos: se genera correctamente 
Interface Investor Vauaci¢n: se genera correctamente 
Interface Zeus Posicion: se genera correctamente 
Cobro de Cuota de Admon: no se genera ning£n archivo 
Generaci¢n Ingresos x Prom: no se gener ning£n archivo 

Se adjunta evidencia de la prueba, as¡ como los archivos generados.",Cintia Ochoa,Antonio Laija Olmedo,16/02/2015,08/10/2014,02/02/2015, 15 ,03/02/2015,,3,Sin Fecha,131,06/02/2015,No Cumpli¢,Sin Fecha,121,,1,,,,,,,
,B4,BXMPRJ-644,Bug,Delivered,Medium,Interface de monedas TAS - Fiable con opcion de alte y posteriormente de envio a Fiable.,"Interface de monedas TAS - Fiable con opcion de alte y posteriormente de envio a Fiable. 
",Juan Martinez,Ivan Torres,16/02/2015,29/09/2014,03/02/2015, 14 ,04/02/2015,05/02/2015,1,0,140,05/02/2015,No Cumpli¢,Cumpli¢,129,"Broker, PruebasD3, ciclo3",1,,,,,,,
,B4,BXMPRJ-644,Bug,Delivered,Medium,Interface de monedas TAS - Fiable con opcion de alte y posteriormente de envio a Fiable.,"Interface de monedas TAS - Fiable con opcion de alte y posteriormente de envio a Fiable. 
",Juan Martinez,Mary Carmen Bonilla Lim¢n,16/02/2015,29/09/2014,05/02/2015, 11 ,06/02/2015,05/02/2015,-1,0,140,05/02/2015,Cumpli¢,Cumpli¢,129,"Broker, PruebasD3, ciclo3",1,,,,,,,
c,B4,BXMPRJ-644,Bug,Closed,Medium,Interface de monedas TAS - Fiable con opcion de alte y posteriormente de envio a Fiable.,"Interface de monedas TAS - Fiable con opcion de alte y posteriormente de envio a Fiable. 
",Juan Martinez,Roberto de la Rosa,16/02/2015,29/09/2014,05/02/2015, 11 ,06/02/2015,05/02/2015,0,1,140,06/02/2015,Cumpli¢,No Cumpli¢,129,"Broker, PruebasD3, ciclo3",1,,,,,,,
1,B5,BXMPRJ-581,Bug,Failed Test,Medium,Validar que una orden con intermediario sempre pida broker,"TODO EL EJERCICIO EL CUADRO DONDE SE SELECCIONA EL SISTEMA DE CORRETAJE HA ESTADO INHIBIDO, SIN EMBARGO AL CAMBIAR UNA àRDEN DE MONTO NOMINAL A REAL POR FALLA DE LA FUNCIàN, SE HABILITO EL CUADRO DE DIALOGO 
",Carmen Mendez,Carmen M‚ndez,16/02/2015,18/09/2014,16/02/2015, 0 ,17/02/2015,09/02/2015,0,7,151,,No Cumpli¢,No Cumpli¢,151,PruebasD2,1,03/02/2015,,,,,,
,B5,BXMPRJ-581,Bug,Failed Test,Medium,Validar que una orden con intermediario sempre pida broker,"TODO EL EJERCICIO EL CUADRO DONDE SE SELECCIONA EL SISTEMA DE CORRETAJE HA ESTADO INHIBIDO, SIN EMBARGO AL CAMBIAR UNA àRDEN DE MONTO NOMINAL A REAL POR FALLA DE LA FUNCIàN, SE HABILITO EL CUADRO DE DIALOGO 
",Carmen Mendez,Martin Cruz,16/02/2015,18/09/2014,03/02/2015, 14 ,04/02/2015,09/02/2015,12,7,151,16/02/2015,No Cumpli¢,No Cumpli¢,151,PruebasD2,1,03/02/2015,,,,,,
,B5,BXMPRJ-581,Bug,Failed Test,Medium,Validar que una orden con intermediario sempre pida broker,"TODO EL EJERCICIO EL CUADRO DONDE SE SELECCIONA EL SISTEMA DE CORRETAJE HA ESTADO INHIBIDO, SIN EMBARGO AL CAMBIAR UNA àRDEN DE MONTO NOMINAL A REAL POR FALLA DE LA FUNCIàN, SE HABILITO EL CUADRO DE DIALOGO 
",Carmen Mendez,Ivan Torres,16/02/2015,18/09/2014,10/02/2015, 6 ,11/02/2015,09/02/2015,4,7,151,,No Cumpli¢,No Cumpli¢,151,PruebasD2,1,03/02/2015,,,,,,
,B5,BXMPRJ-581,Bug,Failed Test,Medium,Validar que una orden con intermediario sempre pida broker,"TODO EL EJERCICIO EL CUADRO DONDE SE SELECCIONA EL SISTEMA DE CORRETAJE HA ESTADO INHIBIDO, SIN EMBARGO AL CAMBIAR UNA àRDEN DE MONTO NOMINAL A REAL POR FALLA DE LA FUNCIàN, SE HABILITO EL CUADRO DE DIALOGO 
",Martin Cruz,Jacqueline Barradas,16/02/2015,18/09/2014,10/02/2015, 6 ,11/02/2015,04/02/2015,-8,0,151,03/02/2015,Cumpli¢,Cumpli¢,138,PruebasD2,1,,,,,,,
,B5,BXMPRJ-581,Bug,Delivered,Medium,Validar que una orden con intermediario sempre pida broker,"TODO EL EJERCICIO EL CUADRO DONDE SE SELECCIONA EL SISTEMA DE CORRETAJE HA ESTADO INHIBIDO, SIN EMBARGO AL CAMBIAR UNA àRDEN DE MONTO NOMINAL A REAL POR FALLA DE LA FUNCIàN, SE HABILITO EL CUADRO DE DIALOGO 
",Martin Cruz,Martin Cruz,16/02/2015,18/09/2014,10/02/2015, 6 ,11/02/2015,04/02/2015,4,12,151,,No Cumpli¢,No Cumpli¢,151,PruebasD2,1,03/02/2015,,,,,,
,B5,BXMPRJ-581,Bug,Failed Test,Medium,Validar que una orden con intermediario sempre pida broker,"TODO EL EJERCICIO EL CUADRO DONDE SE SELECCIONA EL SISTEMA DE CORRETAJE HA ESTADO INHIBIDO, SIN EMBARGO AL CAMBIAR UNA àRDEN DE MONTO NOMINAL A REAL POR FALLA DE LA FUNCIàN, SE HABILITO EL CUADRO DE DIALOGO 
",Martin Cruz,Ivan Torres,16/02/2015,18/09/2014,03/02/2015, 14 ,04/02/2015,04/02/2015,6,6,151,10/02/2015,No Cumpli¢,No Cumpli¢,145,PruebasD2,1,03/02/2015,,,,,,
1,B4,BXMPRJ-568,Bug,In Progress,Medium,Corregir observaciones en interfaz Signar,"1. LA ACCIàN DE PINFRA NO TRAE LA MONEDA, COLUMNA L 
2. ACCIONES DE POP NO SE ASIGNARON A CLIENTES Y DEBERÖA QUEDAR EN PORTAFOLIO DE SOBRANTES DE LA POSICION PROPIA Y NO APARECEN EN EL LAYOUT."" 
3.VENTAS EN REPORTO LA COLUMNA DE TASA CUPàN ESTµ EN CERO LO CUAL ES INCORRECTO 
4.VENTAS EN REPORTO NO ESTµ IDENTIFICADA EN LA COLUMNA LA POSICIàN DE DISPONIBLE PARA LA VENTA 
5.EN LA COLUMNA DE TASA REPORTO VIENE INFORMACIàN CUANDO DEBERÖA ESTAR EN CERO AL SER POSICIàN EN DIRECTO 
6.DIRECTO NO ESTµ IDENTIFICADA LA POSICIàN DE LOS PORTAFOLIOS 
7. VENTAS EN REPORTO LA COLUMNA DE TASA DE REPORTO ESTA EN CERO, LO CUAL ES INCORRECTO. 
8. VENTAS EN REPORTO PARA LOS BANOB, BMAS, SHF0001 NO TRAE TIPO VALOR, LA PRIMER LETRA DE LA EMISORA LO SUSTITUYE. 
9. VENTAS EN REPORTO BANOB10 Y BANOB 13 NO ESTµN EN MATRIZ. 
10. VENTAS EN REPORTO BPA182 180104 CORRESPONDE AL PORTAFOLIO DISPONIBLE PARA LA VENTA Y NO ESTA CLASIFICADO."" 
11. DIRECTO COLUMNA TASA REPORTO TRAE INFORMACIàN CUANDO DEBE ESTAR EN CERO. 
12. DIRECTO PAGARE NO COINCIDE EL MONTO CON MATRIZ."" 

",Cony Padilla,German Gomez,16/02/2015,11/09/2014,13/02/2015, 3 ,14/02/2015,,2,Sin Fecha,158,,No Cumpli¢,Sin Fecha,158,,1,,,,,,,
,B4,BXMPRJ-568,Bug,Delivered,Medium,Corregir observaciones en interfaz Signar,"1. LA ACCIàN DE PINFRA NO TRAE LA MONEDA, COLUMNA L 
2. ACCIONES DE POP NO SE ASIGNARON A CLIENTES Y DEBERÖA QUEDAR EN PORTAFOLIO DE SOBRANTES DE LA POSICION PROPIA Y NO APARECEN EN EL LAYOUT."" 
3.VENTAS EN REPORTO LA COLUMNA DE TASA CUPàN ESTµ EN CERO LO CUAL ES INCORRECTO 
4.VENTAS EN REPORTO NO ESTµ IDENTIFICADA EN LA COLUMNA LA POSICIàN DE DISPONIBLE PARA LA VENTA 
5.EN LA COLUMNA DE TASA REPORTO VIENE INFORMACIàN CUANDO DEBERÖA ESTAR EN CERO AL SER POSICIàN EN DIRECTO 
6.DIRECTO NO ESTµ IDENTIFICADA LA POSICIàN DE LOS PORTAFOLIOS 
7. VENTAS EN REPORTO LA COLUMNA DE TASA DE REPORTO ESTA EN CERO, LO CUAL ES INCORRECTO. 
8. VENTAS EN REPORTO PARA LOS BANOB, BMAS, SHF0001 NO TRAE TIPO VALOR, LA PRIMER LETRA DE LA EMISORA LO SUSTITUYE. 
9. VENTAS EN REPORTO BANOB10 Y BANOB 13 NO ESTµN EN MATRIZ. 
10. VENTAS EN REPORTO BPA182 180104 CORRESPONDE AL PORTAFOLIO DISPONIBLE PARA LA VENTA Y NO ESTA CLASIFICADO."" 
11. DIRECTO COLUMNA TASA REPORTO TRAE INFORMACIàN CUANDO DEBE ESTAR EN CERO. 
12. DIRECTO PAGARE NO COINCIDE EL MONTO CON MATRIZ."" 

",Cony Padilla,Alejandra Ivonne Gonz lez Venancio,16/02/2015,11/09/2014,02/02/2015, 15 ,03/02/2015,,10,Sin Fecha,158,13/02/2015,No Cumpli¢,Sin Fecha,155,,1,,,,,,,
1,B2,BXMPRJ-488,Bug,In Progress,High,Los archivos liberados para interfaz contable de tesorer¡a contienen la misma informaci¢n y esto es incorrecto,"De acuerdo con lo solicitado en la Eras: 

Se generan dos p¢lizas diarias para Casa de Bolsa: 
a) CBX+O_AAAAMMDD.txt que incluye DI, DE, MD, TS, MC y SI. 
b) CBX+T_AAAAMMDD.txt que incluye IG y EG, se refiera a todos los gastos que ejecuta la Tesorer¡a (Cat logo de Subconceptos, traspaso entre chequeras para administrar o fondear para estos gastos) 

Por tal motivo 
",Christian Gonz lez Flores,Arturo Saldivar,16/02/2015,20/08/2014,01/02/2015, 16 ,02/02/2015,,14,Sin Fecha,180,,No Cumpli¢,Sin Fecha,180,,1,,,,,,,
1,B4,BXMPRJ-411,Bug,Failed Test,High,En la liberaci¢n de garant¡as no se afecta correctamente la posici¢n para instrumentos de MD y SI,"En la liberaci¢n de garant¡as no se afecta correctamente la posici¢n para instrumentos de MD y SI. 

Se incluye evidencia.",Sergio Rangel,Sergio Rangel,16/02/2015,12/08/2014,16/02/2015, 0 ,17/02/2015,,0,Sin Fecha,188,,No Cumpli¢,Sin Fecha,188,"Detiene, PruebasD4",1,,,,,,,
,B4,BXMPRJ-411,Bug,Delivered,High,En la liberaci¢n de garant¡as no se afecta correctamente la posici¢n para instrumentos de MD y SI,"En la liberaci¢n de garant¡as no se afecta correctamente la posici¢n para instrumentos de MD y SI. 

Se incluye evidencia.",Sergio Rangel,Agustin Gutierrez,16/02/2015,12/08/2014,02/02/2015, 15 ,03/02/2015,,13,Sin Fecha,188,16/02/2015,No Cumpli¢,Sin Fecha,188,"Detiene, PruebasD4",1,16/02/2015 15:26,,,,,,
1,B4,BXMPRJ-386,Bug,Failed Test,Medium,En ejercicio de derechos de dividendo en efectivo el sistema no retiene el factor de ISR capturado.,"En ejercicio de derechos de dividendo en efectivo el sistema no retiene el factor de ISR capturado. 

Se adjuntan 2 documentos con la evidencia.",Sergio Rangel,Sergio Rangel,16/02/2015,29/07/2014,16/02/2015, 0 ,17/02/2015,,0,Sin Fecha,202,,No Cumpli¢,Sin Fecha,202,,1,16/02/2015 17:48,,,,,,
,B4,BXMPRJ-386,Bug,Delivered,Medium,En ejercicio de derechos de dividendo en efectivo el sistema no retiene el factor de ISR capturado.,"En ejercicio de derechos de dividendo en efectivo el sistema no retiene el factor de ISR capturado. 

Se adjuntan 2 documentos con la evidencia.",Sergio Rangel,Rafael Cedillo,16/02/2015,29/07/2014,02/02/2015, 15 ,03/02/2015,,13,Sin Fecha,202,16/02/2015,No Cumpli¢,Sin Fecha,202,,1,16/02/2015 17:48,,,,,,
1,B4,BXMPRJ-384,Bug,Failed Test,High,No se puede aplicar un derecho de suscripci¢n,"No se puede aplicar un derecho de suscripci¢n. regresando a la pantalla original como para aplicar; y dejando a los participantes en el derecho, como NO autorizados. 

Se incluye como evidencia las pruebas realizadas.",Sergio Rangel,Sergio Rangel,16/02/2015,28/07/2014,16/02/2015, 0 ,17/02/2015,05/02/2015,0,11,203,,No Cumpli¢,No Cumpli¢,203,"Detiene, PruebasD4",1,,,,,,,
,B4,BXMPRJ-384,Bug,Delivered,High,No se puede aplicar un derecho de suscripci¢n,"No se puede aplicar un derecho de suscripci¢n. regresando a la pantalla original como para aplicar; y dejando a los participantes en el derecho, como NO autorizados. 

Se incluye como evidencia las pruebas realizadas.",Sergio Rangel,Agustin Gutierrez,16/02/2015,28/07/2014,02/02/2015, 15 ,03/02/2015,05/02/2015,13,11,203,16/02/2015,No Cumpli¢,No Cumpli¢,203,"Detiene, PruebasD4",1,16/02/2015 17:42,,,,,,
